filename,ssim,psnr,status
EES0429226__X48__Y27.jpg,0.924043,28.539549,ok
EES0429229__X0F__Y21.jpg,0.852046,26.746590,ok
EES0429229__X0F__Y24.jpg,0.845998,24.444370,ok
EES0429229__X0F__Y27.jpg,0.838586,25.455111,ok
EES0429229__X0F__Y2A.jpg,0.819968,25.095919,ok
EES0429229__X0F__Y2D.jpg,0.924523,29.928905,ok
EES0429229__X12__Y18.jpg,0.833831,25.481543,ok
EES0429229__X12__Y24.jpg,0.761962,25.317156,ok
EES0429229__X12__Y27.jpg,0.760829,24.757921,ok
EES0429229__X12__Y2A.jpg,0.812388,25.539014,ok
EES0429229__X12__Y2D.jpg,0.764330,25.120684,ok
EES0429229__X12__Y30.jpg,0.808067,25.532412,ok
EES0429229__X12__Y33.jpg,0.852863,26.768977,ok
EES0429229__X15__Y18.jpg,0.748499,22.278345,ok
EES0429229__X15__Y1B.jpg,0.638120,20.676928,ok
EES0429229__X15__Y33.jpg,0.745352,24.415284,ok
EES0429229__X15__Y36.jpg,0.777924,25.488605,ok
EES0429229__X15__Y39.jpg,0.942542,32.861300,ok
EES0429229__X18__Y39.jpg,0.753855,25.539767,ok
EES0429229__X1B__Y3C.jpg,0.783201,23.364665,ok
EES0429229__X1E__Y09.jpg,0.898249,31.193656,ok
EES0429229__X1E__Y0C.jpg,0.755737,23.605429,ok
EES0429229__X1E__Y3C.jpg,0.713377,23.087167,ok
EES0429229__X1E__Y3F.jpg,0.904876,26.779916,ok
EES0429229__X21__Y09.jpg,0.835731,26.886736,ok
EES0429229__X21__Y0C.jpg,0.721678,22.190049,ok
EES0429229__X21__Y3F.jpg,0.820454,26.812709,ok
EES0429229__X24__Y09.jpg,0.808568,23.599838,ok
EES0429229__X24__Y3F.jpg,0.747313,23.774467,ok
EES0429229__X24__Y42.jpg,0.879734,26.750384,ok
EES0429229__X27__Y42.jpg,0.871872,26.167576,ok
EES0429229__X2A__Y06.jpg,0.827114,22.937826,ok
EES0429229__X2A__Y42.jpg,0.894837,27.313758,ok
EES0429229__X2D__Y06.jpg,0.875017,25.659739,ok
EES0429229__X2D__Y42.jpg,0.811016,24.528305,ok
EES0429229__X30__Y06.jpg,0.926307,27.167182,ok
EES0429229__X30__Y42.jpg,0.879217,27.945376,ok
EES0429229__X33__Y06.jpg,0.921321,30.908120,ok
EES0429229__X33__Y42.jpg,0.867936,26.916453,ok
EES0429229__X39__Y09.jpg,0.782467,23.248924,ok
EES0429229__X39__Y3F.jpg,0.830576,27.077611,ok
EES0429229__X3C__Y09.jpg,0.932760,34.743794,ok
EES0429229__X3C__Y0C.jpg,0.701322,21.758349,ok
EES0429229__X3C__Y3C.jpg,0.815823,24.661285,ok
EES0429229__X3C__Y3F.jpg,0.887341,25.985623,ok
