filename,ssim,psnr,status
EHG0494853__X0C__Y30.jpg,0.888368,23.933313,ok
EHG0494853__X0C__Y33.jpg,0.899737,23.027883,ok
EHG0494853__X24__Y09.jpg,0.967140,25.726153,ok
EHG0494853__X27__Y45.jpg,0.942959,27.862407,ok
EHG0494853__X2A__Y45.jpg,0.947113,27.700601,ok
EHG0494853__X2D__Y42.jpg,0.929964,23.546098,ok
EHG0494853__X2D__Y45.jpg,0.961896,24.479125,ok
EHG0494853__X30__Y0C.jpg,0.970931,23.915260,ok
EHG0494853__X33__Y0C.jpg,0.930057,23.920707,ok
EHG0494853__X3F__Y33.jpg,0.975474,25.887489,ok
EHG0494853__X45__Y24.jpg,0.959315,24.641989,ok
EHG0494853__X45__Y27.jpg,0.933435,24.465618,ok
EHG0494854__X0F__Y2A.jpg,0.919851,23.811850,ok
EHG0494854__X0F__Y2D.jpg,0.848151,23.192000,ok
EHG0494854__X12__Y2A.jpg,0.892037,23.549550,ok
EHG0494854__X15__Y27.jpg,0.874117,23.299415,ok
EHG0494854__X1B__Y12.jpg,0.924758,24.221869,ok
EHG0494854__X21__Y0F.jpg,0.903090,24.600956,ok
EHG0494854__X21__Y12.jpg,0.853072,22.732879,ok
EHG0494854__X24__Y0F.jpg,0.774149,22.080285,ok
EHG0494854__X24__Y2D.jpg,0.836689,22.970225,ok
EHG0494854__X2D__Y24.jpg,0.820682,23.005967,ok
EHG0494854__X30__Y27.jpg,0.846433,22.710338,ok
EHG0494854__X48__Y2D.jpg,0.973619,24.160184,ok
EHG0494854__X48__Y30.jpg,0.977177,26.256290,ok
EHG0494854__X48__Y33.jpg,0.981395,26.621798,ok
EHG0494854__X48__Y36.jpg,0.975962,24.954532,ok
EHG0494854__X48__Y45.jpg,0.979954,23.974775,ok
EHG0494855__X0F__Y36.jpg,0.878667,24.687571,ok
EHG0494855__X12__Y36.jpg,0.917686,23.595438,ok
EHG0494855__X15__Y36.jpg,0.808065,22.734212,ok
EHG0494855__X2D__Y21.jpg,0.899854,23.910002,ok
EHG0494855__X2D__Y33.jpg,0.917950,24.617170,ok
EHG0494855__X30__Y1E.jpg,0.919698,23.711591,ok
EHG0494855__X33__Y24.jpg,0.915723,23.519080,ok
EHG0494855__X39__Y21.jpg,0.881752,23.560152,ok
EHG0494855__X39__Y2D.jpg,0.957931,24.432576,ok
EHG0494856__X0C__Y21.jpg,0.868068,22.705997,ok
EHG0494856__X33__Y36.jpg,0.886758,22.819750,ok
EHG0494857__X09__Y27.jpg,0.904470,23.573254,ok
EHG0494857__X2D__Y33.jpg,0.900638,23.134511,ok
EHG0494857__X2D__Y36.jpg,0.835232,22.493256,ok
EHG0494857__X2D__Y39.jpg,0.888503,23.472919,ok
EHG0494857__X2D__Y3C.jpg,0.862130,22.922460,ok
EHG0494857__X30__Y27.jpg,0.936432,23.222243,ok
EHG0494857__X33__Y33.jpg,0.950856,24.275394,ok
EHG0494857__X36__Y36.jpg,0.927348,23.483308,ok
EHG0494857__X39__Y06.jpg,0.968301,23.588761,ok
EHG0494857__X48__Y45.jpg,0.976430,26.834290,ok
EHG0494858__X2D__Y42.jpg,0.947762,23.321250,ok
EHG0494858__X33__Y3F.jpg,0.955837,23.975340,ok
EHG0494858__X45__Y27.jpg,0.956309,23.987274,ok
EHG0494858__X45__Y2A.jpg,0.973798,23.596820,ok
EHG0494862__X09__Y27.jpg,0.922480,25.867727,ok
EHG0494862__X09__Y2A.jpg,0.960134,27.011287,ok
EHG0494862__X09__Y2D.jpg,0.932202,25.253190,ok
EHG0494862__X09__Y36.jpg,0.960645,24.166433,ok
EHG0494862__X0C__Y21.jpg,0.845394,22.922527,ok
EHG0494862__X0C__Y24.jpg,0.807962,22.343508,ok
EHG0494862__X0C__Y27.jpg,0.845124,24.729436,ok
EHG0494862__X0C__Y30.jpg,0.898654,25.002174,ok
EHG0494862__X0C__Y33.jpg,0.929234,27.295310,ok
EHG0494862__X0C__Y36.jpg,0.946826,27.419314,ok
EHG0494862__X0C__Y39.jpg,0.935960,24.311940,ok
EHG0494862__X0F__Y1B.jpg,0.945356,23.417022,ok
EHG0494862__X0F__Y24.jpg,0.886614,22.767660,ok
EHG0494862__X0F__Y30.jpg,0.895394,24.054695,ok
EHG0494862__X0F__Y33.jpg,0.817041,22.877723,ok
EHG0494862__X0F__Y36.jpg,0.900403,26.729021,ok
EHG0494862__X0F__Y39.jpg,0.865743,27.257481,ok
EHG0494862__X0F__Y3C.jpg,0.880034,22.959054,ok
EHG0494862__X12__Y36.jpg,0.876673,22.980561,ok
EHG0494862__X12__Y39.jpg,0.919450,23.632910,ok
EHG0494862__X18__Y45.jpg,0.949740,25.104056,ok
EHG0494862__X1B__Y45.jpg,0.885486,25.212630,ok
EHG0494862__X1E__Y45.jpg,0.885322,24.034870,ok
EHG0494862__X33__Y45.jpg,0.958762,26.158946,ok
EHG0494862__X36__Y45.jpg,0.963989,25.833345,ok
EHG0494865__X06__Y15.jpg,0.971160,24.826811,ok
EHG0494865__X06__Y18.jpg,0.928462,26.743910,ok
EHG0494865__X06__Y1B.jpg,0.861322,24.175087,ok
EHG0494865__X06__Y1E.jpg,0.919145,25.456150,ok
EHG0494865__X06__Y21.jpg,0.853509,24.250928,ok
EHG0494865__X06__Y24.jpg,0.934241,26.278749,ok
EHG0494865__X06__Y27.jpg,0.913946,24.993352,ok
EHG0494865__X06__Y2A.jpg,0.906922,24.172163,ok
EHG0494865__X06__Y2D.jpg,0.921649,25.603353,ok
EHG0494865__X06__Y30.jpg,0.955220,27.272920,ok
EHG0494865__X06__Y33.jpg,0.966576,25.569789,ok
EHG0494865__X09__Y39.jpg,0.945220,24.796799,ok
EHG0494865__X09__Y3C.jpg,0.977212,26.936506,ok
EHG0494865__X09__Y3F.jpg,0.976842,25.191488,ok
EHG0494865__X0C__Y12.jpg,0.947301,23.624017,ok
EHG0494865__X0C__Y3C.jpg,0.863713,23.703351,ok
EHG0494865__X0C__Y3F.jpg,0.946070,24.635503,ok
EHG0494865__X0F__Y42.jpg,0.937892,23.256979,ok
EHG0494865__X12__Y3F.jpg,0.816385,22.739003,ok
EHG0494865__X15__Y45.jpg,0.935389,24.383601,ok
EHG0494865__X18__Y3F.jpg,0.751172,22.381613,ok
EHG0494865__X1B__Y3F.jpg,0.798439,22.446752,ok
EHG0494865__X42__Y39.jpg,0.978497,25.322199,ok
EHG0494868__X03__Y0C.jpg,0.979800,27.189625,ok
EHG0494868__X03__Y0F.jpg,0.969434,26.184594,ok
EHG0494868__X18__Y0C.jpg,0.929127,25.064241,ok
EHG0494868__X18__Y0F.jpg,0.912084,25.044350,ok
EHG0494868__X18__Y42.jpg,0.960744,25.282586,ok
EHG0494868__X2A__Y42.jpg,0.953438,23.845444,ok
EHG0494868__X2D__Y36.jpg,0.816506,22.403632,ok
EHG0494868__X2D__Y39.jpg,0.821680,22.486538,ok
EHG0494868__X36__Y36.jpg,0.804181,22.072321,ok
EHG0494868__X3C__Y33.jpg,0.979689,24.949336,ok
EHG0494872__X03__Y1E.jpg,0.962851,24.162293,ok
EHG0494872__X03__Y21.jpg,0.946219,23.995639,ok
EHG0494872__X09__Y0F.jpg,0.957884,23.622095,ok
EHG0494872__X0C__Y09.jpg,0.955642,24.284718,ok
EHG0494872__X0C__Y0C.jpg,0.946235,24.131222,ok
EHG0494872__X0F__Y09.jpg,0.924701,24.371919,ok
EHG0494872__X12__Y09.jpg,0.932669,24.554057,ok
EHG0494872__X15__Y06.jpg,0.976862,26.390362,ok
EHG0494872__X15__Y09.jpg,0.886168,23.575425,ok
EHG0494872__X18__Y06.jpg,0.975484,26.449813,ok
EHG0494872__X18__Y09.jpg,0.931482,24.082447,ok
EHG0494872__X1B__Y45.jpg,0.972661,27.185080,ok
EHG0494872__X21__Y06.jpg,0.844291,23.166966,ok
EHG0494872__X24__Y06.jpg,0.883963,24.291606,ok
EHG0494872__X27__Y06.jpg,0.836100,22.358244,ok
EHG0494872__X2A__Y39.jpg,0.907256,23.769052,ok
EHG0494872__X2A__Y3C.jpg,0.894869,22.929316,ok
EHG0494872__X2D__Y06.jpg,0.926768,25.616789,ok
EHG0494872__X2D__Y39.jpg,0.886731,25.323036,ok
EHG0494872__X2D__Y3C.jpg,0.906454,26.295636,ok
EHG0494872__X2D__Y3F.jpg,0.947497,23.933355,ok
EHG0494872__X30__Y06.jpg,0.953676,25.347234,ok
EHG0494872__X33__Y09.jpg,0.933144,23.823688,ok
EHG0494873__X0F__Y1B.jpg,0.892858,22.813108,ok
EHG0494873__X15__Y21.jpg,0.787589,22.120785,ok
EHG0494873__X18__Y1E.jpg,0.783562,23.489908,ok
EHG0494873__X18__Y21.jpg,0.817784,22.679222,ok
EHG0494873__X18__Y24.jpg,0.859603,24.123211,ok
EHG0494873__X18__Y2A.jpg,0.878246,24.009704,ok
EHG0494873__X18__Y36.jpg,0.878063,23.159884,ok
EHG0494873__X18__Y39.jpg,0.780936,22.243657,ok
EHG0494873__X1B__Y1E.jpg,0.857057,22.615787,ok
EHG0494873__X1B__Y27.jpg,0.778952,21.879973,ok
EHG0494873__X1B__Y2A.jpg,0.882094,23.812474,ok
EHG0494873__X1B__Y2D.jpg,0.842476,22.378190,ok
EHG0494874__X09__Y21.jpg,0.975001,26.292786,ok
EHG0494874__X09__Y2D.jpg,0.933594,23.596351,ok
EHG0494874__X0C__Y24.jpg,0.876742,23.535396,ok
EHG0494874__X0C__Y27.jpg,0.888869,23.816263,ok
EHG0494874__X0C__Y2A.jpg,0.895688,23.691319,ok
EHG0494874__X0C__Y2D.jpg,0.816638,22.457562,ok
EHG0494874__X0C__Y30.jpg,0.901052,23.733642,ok
EHG0494874__X0C__Y33.jpg,0.933336,24.379851,ok
EHG0494874__X0C__Y36.jpg,0.946541,25.820508,ok
EHG0494874__X0C__Y39.jpg,0.965375,24.220870,ok
EHG0494874__X0F__Y24.jpg,0.888471,24.468431,ok
EHG0494874__X12__Y18.jpg,0.922391,23.697185,ok
EHG0494874__X12__Y1B.jpg,0.905025,23.308190,ok
EHG0494874__X15__Y15.jpg,0.932529,23.359739,ok
EHG0494874__X15__Y1E.jpg,0.827446,22.477646,ok
EHG0494874__X1E__Y0F.jpg,0.897260,23.620168,ok
EHG0494874__X1E__Y12.jpg,0.767245,21.809564,ok
EHG0494874__X1E__Y45.jpg,0.975649,25.101097,ok
EHG0494874__X21__Y45.jpg,0.951281,25.386342,ok
EHG0494874__X24__Y0C.jpg,0.904425,23.358721,ok
EHG0494874__X27__Y0C.jpg,0.921559,23.958794,ok
EHG0494874__X36__Y3F.jpg,0.934847,23.665373,ok
EHG0494874__X39__Y3C.jpg,0.912432,23.112246,ok
EHG0494874__X39__Y3F.jpg,0.951337,23.434374,ok
EHG0494876__X03__Y2A.jpg,0.879673,23.772238,ok
EHG0494876__X06__Y36.jpg,0.929843,24.661341,ok
EHG0494876__X09__Y39.jpg,0.876571,24.329643,ok
EHG0494876__X09__Y3C.jpg,0.964755,23.919106,ok
EHG0494876__X12__Y0C.jpg,0.940196,23.946839,ok
EHG0494876__X21__Y45.jpg,0.836581,22.768580,ok
EHG0494876__X3F__Y21.jpg,0.917517,24.115527,ok
EHG0494889__X15__Y24.jpg,0.817064,23.615144,ok
EHG0494889__X18__Y24.jpg,0.878713,25.939033,ok
EHG0494889__X1B__Y21.jpg,0.811512,23.730493,ok
EHG0494889__X1B__Y24.jpg,0.787788,23.171911,ok
EHG0494889__X1B__Y27.jpg,0.792746,22.293731,ok
EHG0494889__X1E__Y12.jpg,0.799887,22.377023,ok
EHG0494889__X1E__Y18.jpg,0.782758,22.507069,ok
EHG0494889__X1E__Y21.jpg,0.866643,24.175196,ok
EHG0494889__X1E__Y2A.jpg,0.832794,23.611752,ok
EHG0494889__X21__Y1B.jpg,0.839657,23.217008,ok
EHG0494889__X21__Y2A.jpg,0.844079,25.200096,ok
EHG0494889__X21__Y2D.jpg,0.806783,23.646294,ok
EHG0494889__X21__Y30.jpg,0.795895,22.346082,ok
EHG0494889__X24__Y27.jpg,0.795837,23.362363,ok
EHG0494889__X24__Y2A.jpg,0.828011,23.503414,ok
EHG0494889__X24__Y30.jpg,0.827961,23.838064,ok
EHG0494889__X2A__Y2A.jpg,0.817934,24.506493,ok
EHG0494889__X2D__Y2A.jpg,0.817980,23.349246,ok
EHG0494889__X33__Y2A.jpg,0.869364,22.987642,ok
EHG0494889__X36__Y27.jpg,0.768207,22.356667,ok
EHG0494889__X39__Y2A.jpg,0.810723,23.224144,ok
EHG0494889__X3C__Y2A.jpg,0.858215,24.268462,ok
EHG0494889__X3F__Y27.jpg,0.883748,26.499283,ok
EHG0494889__X3F__Y2A.jpg,0.759039,23.007664,ok
EHG0494889__X3F__Y2D.jpg,0.855385,24.608693,ok
EHG0494889__X3F__Y30.jpg,0.836601,25.813799,ok
EHG0494889__X3F__Y33.jpg,0.892786,25.366249,ok
EHG0494889__X42__Y30.jpg,0.808892,22.176379,ok
EHG0494889__X45__Y30.jpg,0.842244,22.748536,ok
EHG0494901__X0F__Y1B.jpg,0.883457,28.181827,ok
EHG0494901__X0F__Y1E.jpg,0.877855,26.607691,ok
EHG0494901__X0F__Y2D.jpg,0.853430,26.057131,ok
EHG0494901__X0F__Y30.jpg,0.822443,23.037086,ok
EHG0494901__X12__Y12.jpg,0.824347,22.580010,ok
EHG0494901__X12__Y1B.jpg,0.854910,23.716196,ok
EHG0494901__X12__Y21.jpg,0.810340,22.925277,ok
EHG0494901__X12__Y24.jpg,0.826739,24.397267,ok
EHG0494901__X12__Y27.jpg,0.859074,24.623006,ok
EHG0494901__X12__Y2A.jpg,0.828511,22.945382,ok
EHG0494901__X15__Y0F.jpg,0.847646,24.747298,ok
EHG0494901__X15__Y12.jpg,0.903566,26.214813,ok
EHG0494901__X15__Y39.jpg,0.810729,22.120537,ok
EHG0494901__X18__Y12.jpg,0.828445,23.983724,ok
EHG0494901__X18__Y27.jpg,0.752821,22.885097,ok
EHG0494901__X21__Y0C.jpg,0.869495,25.967348,ok
EHG0494901__X21__Y39.jpg,0.749767,22.443406,ok
EHG0494901__X24__Y0C.jpg,0.766084,22.423082,ok
EHG0494901__X27__Y09.jpg,0.880913,25.683892,ok
EHG0494901__X27__Y2A.jpg,0.707779,21.390839,ok
EHG0494901__X27__Y3C.jpg,0.856813,23.948348,ok
EHG0494901__X2A__Y09.jpg,0.894322,23.006208,ok
EHG0494901__X2A__Y0C.jpg,0.827586,22.647595,ok
EHG0494901__X2A__Y0F.jpg,0.832775,23.061274,ok
EHG0494901__X2A__Y33.jpg,0.755579,22.068150,ok
EHG0494901__X30__Y0C.jpg,0.768868,22.873087,ok
EHG0494901__X30__Y15.jpg,0.827798,23.854353,ok
EHG0494901__X30__Y18.jpg,0.865529,23.840452,ok
EHG0494901__X30__Y21.jpg,0.844243,23.073395,ok
EHG0494901__X30__Y33.jpg,0.758046,21.913197,ok
EHG0494901__X30__Y39.jpg,0.824728,23.243062,ok
EHG0494901__X33__Y0C.jpg,0.855970,25.822058,ok
EHG0494901__X33__Y24.jpg,0.791126,23.801463,ok
EHG0494901__X33__Y30.jpg,0.813689,25.729638,ok
EHG0494901__X33__Y39.jpg,0.806941,24.123674,ok
EHG0494901__X33__Y3C.jpg,0.872868,24.238707,ok
EHG0494901__X36__Y0C.jpg,0.845801,25.489006,ok
EHG0494901__X36__Y0F.jpg,0.842972,25.992313,ok
EHG0494901__X36__Y18.jpg,0.829359,24.768768,ok
EHG0494901__X36__Y1B.jpg,0.731507,22.844669,ok
EHG0494901__X36__Y30.jpg,0.724649,21.744037,ok
EHG0494901__X36__Y39.jpg,0.806151,24.087997,ok
EHG0494901__X36__Y3C.jpg,0.739217,22.473241,ok
EHG0494901__X39__Y0F.jpg,0.838735,23.212108,ok
EHG0494901__X39__Y24.jpg,0.828799,24.158812,ok
EHG0494901__X39__Y36.jpg,0.768464,22.021559,ok
EHG0494901__X3C__Y1B.jpg,0.826492,25.550131,ok
EHG0494901__X3C__Y27.jpg,0.831820,23.892050,ok
EHG0494901__X3C__Y36.jpg,0.894732,26.388355,ok
EHG0494901__X3F__Y1B.jpg,0.822517,23.773155,ok
EHG0494901__X3F__Y1E.jpg,0.740434,22.169559,ok
EHG0494901__X3F__Y24.jpg,0.784432,23.858705,ok
EHG0494901__X3F__Y27.jpg,0.832700,25.016655,ok
EHG0494901__X3F__Y2A.jpg,0.773399,23.481465,ok
EHG0494901__X42__Y18.jpg,0.747587,21.793365,ok
EHG0494901__X42__Y27.jpg,0.802025,23.702849,ok
EHG0494901__X42__Y2A.jpg,0.796304,23.923952,ok
EHG0494908__X33__Y0F.jpg,0.889691,22.874743,ok
EHG0494908__X36__Y0F.jpg,0.900123,23.629503,ok
EHG0494908__X36__Y1B.jpg,0.882977,25.148847,ok
EHG0494908__X36__Y36.jpg,0.850777,24.775929,ok
EHG0494908__X36__Y39.jpg,0.860777,23.667038,ok
EHG0494908__X39__Y1B.jpg,0.863186,22.793721,ok
EHG0494908__X39__Y39.jpg,0.848281,22.813474,ok
EHG0494908__X3C__Y1B.jpg,0.879123,24.520315,ok
EHG0494908__X3C__Y36.jpg,0.852546,24.828929,ok
EHG0494908__X3C__Y39.jpg,0.884555,23.874444,ok
EHG0494908__X3F__Y18.jpg,0.895531,23.403916,ok
EHG0494908__X3F__Y1B.jpg,0.875040,22.926212,ok
EHG0494908__X3F__Y21.jpg,0.814304,22.949801,ok
EHG0494908__X3F__Y24.jpg,0.860126,23.185486,ok
EHG0494908__X3F__Y27.jpg,0.907306,26.642164,ok
EHG0494908__X42__Y1E.jpg,0.874577,23.325015,ok
EHG0494908__X42__Y21.jpg,0.911223,26.433989,ok
EHG0494928__X21__Y1B.jpg,0.838531,22.532352,ok
EHG0494928__X36__Y0F.jpg,0.870493,24.960290,ok
EHG0494928__X36__Y39.jpg,0.814027,23.999771,ok
EHG0494962__X09__Y2A.jpg,0.866341,22.819355,ok
EHG0494962__X1E__Y3F.jpg,0.902053,23.309042,ok
EHG0494962__X1E__Y42.jpg,0.965461,26.868488,ok
EHG0494962__X21__Y3F.jpg,0.874341,25.239079,ok
EHG0494962__X21__Y42.jpg,0.894731,24.483779,ok
EHG0494962__X2D__Y42.jpg,0.947729,24.698062,ok
EHG0494962__X42__Y1B.jpg,0.965611,25.616957,ok
EHG0494962__X42__Y1E.jpg,0.914623,23.090427,ok
EHG0494962__X42__Y2D.jpg,0.864868,23.104474,ok
EHG0494962__X42__Y30.jpg,0.972284,24.160511,ok
EHG0494964__X0F__Y24.jpg,0.887846,25.640955,ok
EHG0494964__X18__Y24.jpg,0.909864,24.687884,ok
EHG0494964__X18__Y27.jpg,0.935111,26.120263,ok
EHG0494964__X18__Y2A.jpg,0.928737,23.147016,ok
EHG0494964__X2A__Y1B.jpg,0.934380,24.870126,ok
EHG0494964__X2D__Y1B.jpg,0.916113,28.266907,ok
EHG0494964__X2D__Y27.jpg,0.864641,23.516630,ok
EHG0494964__X2D__Y36.jpg,0.909693,23.224167,ok
EHG0494964__X3C__Y24.jpg,0.915584,23.873877,ok
EHG0494964__X3C__Y2A.jpg,0.929457,23.496241,ok
EHG0494975__X15__Y21.jpg,0.964788,23.766982,ok
EHG0494975__X18__Y21.jpg,0.959626,24.167111,ok
EHG0494975__X18__Y27.jpg,0.959063,24.011416,ok
EHG0494975__X18__Y3C.jpg,0.963910,23.927308,ok
EHG0494975__X1B__Y27.jpg,0.964479,23.866618,ok
EHG0494975__X1E__Y1E.jpg,0.952114,23.426025,ok
EHG0494975__X1E__Y2A.jpg,0.953126,23.571397,ok
EHG0494975__X21__Y2A.jpg,0.943800,23.333271,ok
EHG0494975__X24__Y3F.jpg,0.955822,27.287325,ok
EHG0494975__X2A__Y1E.jpg,0.951429,23.638070,ok
EHG0494975__X33__Y39.jpg,0.952007,23.957100,ok
EHG0494975__X36__Y21.jpg,0.960040,25.124729,ok
EHG0494975__X36__Y27.jpg,0.946065,23.546417,ok
EHG0494975__X36__Y39.jpg,0.910976,24.191618,ok
EHG0494975__X39__Y36.jpg,0.947261,24.393733,ok
EHG0494975__X39__Y39.jpg,0.973154,31.525572,ok
EHG0494975__X3F__Y21.jpg,0.949055,23.923198,ok
EHG0494975__X3F__Y2A.jpg,0.968986,24.950566,ok
EHG0494975__X42__Y21.jpg,0.946764,24.548367,ok
EHG0494976__X1B__Y09.jpg,0.953261,24.527683,ok
EHG0494976__X21__Y09.jpg,0.904609,23.233061,ok
EHG0494976__X21__Y0C.jpg,0.823274,22.680841,ok
EHG0494976__X21__Y0F.jpg,0.843632,22.411696,ok
EHG0494976__X21__Y45.jpg,0.905114,23.582143,ok
EHG0494976__X24__Y09.jpg,0.959310,23.708662,ok
EHG0494976__X24__Y45.jpg,0.911592,24.729083,ok
EHG0494976__X30__Y0C.jpg,0.966221,23.520880,ok
EHG0494981__X06__Y24.jpg,0.878966,22.903575,ok
EHG0494981__X06__Y27.jpg,0.824627,22.250311,ok
EHG0494981__X06__Y2A.jpg,0.746816,21.598592,ok
EHG0494981__X06__Y2D.jpg,0.836465,23.323325,ok
EHG0494981__X0C__Y27.jpg,0.821326,25.271345,ok
EHG0494981__X0F__Y21.jpg,0.807709,22.977949,ok
EHG0494981__X12__Y21.jpg,0.796745,23.137624,ok
EHG0494981__X3F__Y21.jpg,0.811154,23.800949,ok
ESY0359993__X0F__Y1B.jpg,0.900183,23.308807,ok
ESY0359993__X1E__Y24.jpg,0.896786,23.774659,ok
ESY0359993__X2A__Y27.jpg,0.829949,22.777176,ok
ESY0359994__X0C__Y1B.jpg,0.914064,25.605341,ok
ESY0359994__X0C__Y27.jpg,0.888186,23.534395,ok
ESY0359994__X0C__Y2A.jpg,0.897358,24.550305,ok
ESY0359994__X0F__Y2A.jpg,0.928101,26.928338,ok
ESY0359994__X0F__Y30.jpg,0.880108,23.280798,ok
ESY0359994__X12__Y1B.jpg,0.887162,22.785884,ok
ESY0359994__X18__Y0F.jpg,0.904057,23.445080,ok
ESY0359994__X21__Y0C.jpg,0.901056,23.737591,ok
ESY0359994__X2A__Y09.jpg,0.869078,23.184569,ok
ESY0359994__X3C__Y12.jpg,0.942137,27.696335,ok
ESY0360002__X0C__Y36.jpg,0.879505,24.185433,ok
ESY0360002__X0F__Y39.jpg,0.869952,22.628407,ok
ESY0360002__X1E__Y42.jpg,0.898427,24.453620,ok
ESY0360002__X27__Y42.jpg,0.890076,23.194457,ok
ESY0360002__X2A__Y24.jpg,0.841034,22.480416,ok
ESY0360002__X2D__Y21.jpg,0.837670,22.347877,ok
ESY0360002__X2D__Y24.jpg,0.857573,22.713016,ok
ESY0360002__X2D__Y42.jpg,0.952049,29.665545,ok
ESY0360002__X3C__Y33.jpg,0.886385,22.926145,ok
ESY0360002__X3F__Y30.jpg,0.893170,24.492435,ok
ESY0360002__X3F__Y33.jpg,0.921169,26.056614,ok
ESY0360002__X42__Y1B.jpg,0.887483,22.838915,ok
ESY0360004__X12__Y21.jpg,0.894947,27.724786,ok
ESY0360004__X12__Y27.jpg,0.801793,22.986775,ok
ESY0360004__X12__Y2A.jpg,0.801515,22.052832,ok
ESY0360004__X2D__Y0C.jpg,0.843772,23.472257,ok
ESY0360004__X30__Y42.jpg,0.871599,23.404576,ok
ESY0360009__X18__Y21.jpg,0.869916,23.849808,ok
ESY0360009__X27__Y0C.jpg,0.872045,23.022018,ok
ESY0360009__X2D__Y18.jpg,0.825319,22.460000,ok
ESY0360009__X33__Y33.jpg,0.870351,23.759894,ok
ESY0360009__X3F__Y24.jpg,0.777528,22.017975,ok
ESY0360011__X1E__Y39.jpg,0.901358,24.139852,ok
ESY0360011__X27__Y3F.jpg,0.888463,23.811633,ok
ESY0360011__X30__Y30.jpg,0.919553,24.801432,ok
ESY0360011__X39__Y1E.jpg,0.874321,22.708464,ok
ESY0360011__X39__Y21.jpg,0.871721,22.683583,ok
ESY0360011__X3C__Y24.jpg,0.896854,23.681118,ok
ESY0360013__X1B__Y09.jpg,0.792242,22.053538,ok
ESY0360013__X1B__Y1B.jpg,0.723769,21.509998,ok
ESY0360013__X24__Y2D.jpg,0.776997,22.387655,ok
ESY0360013__X24__Y30.jpg,0.806209,22.085068,ok
ESY0360013__X36__Y30.jpg,0.746551,21.588379,ok
ESY0360013__X39__Y06.jpg,0.874314,25.662602,ok
ESY0360013__X45__Y18.jpg,0.882386,23.195656,ok
ESY0360013__X45__Y21.jpg,0.852464,23.843471,ok
ESY0360013__X45__Y24.jpg,0.903119,27.294295,ok
ESY0360016__X09__Y18.jpg,0.823772,25.563069,ok
ESY0360016__X09__Y1B.jpg,0.880341,27.624430,ok
ESY0360016__X09__Y1E.jpg,0.843113,25.687008,ok
ESY0360016__X09__Y21.jpg,0.716728,23.252968,ok
ESY0360016__X09__Y24.jpg,0.673440,22.785037,ok
ESY0360016__X09__Y27.jpg,0.709303,22.451833,ok
ESY0360016__X09__Y2A.jpg,0.787395,25.402318,ok
ESY0360016__X09__Y2D.jpg,0.850760,27.159302,ok
ESY0360016__X09__Y30.jpg,0.843328,27.389835,ok
ESY0360016__X09__Y42.jpg,0.837234,26.091056,ok
ESY0360016__X09__Y45.jpg,0.847769,28.936072,ok
ESY0360016__X0C__Y15.jpg,0.745401,22.956511,ok
ESY0360016__X0C__Y18.jpg,0.612171,21.391072,ok
ESY0360016__X0C__Y30.jpg,0.643462,20.930473,ok
ESY0360016__X0C__Y33.jpg,0.840757,25.135836,ok
ESY0360016__X0F__Y36.jpg,0.619705,21.165642,ok
ESY0360016__X0F__Y39.jpg,0.873188,23.120762,ok
ESY0360016__X12__Y0F.jpg,0.643887,21.087735,ok
ESY0360016__X12__Y39.jpg,0.668538,22.588922,ok
ESY0360016__X12__Y3C.jpg,0.798683,24.901333,ok
ESY0360016__X15__Y3F.jpg,0.848674,25.901952,ok
ESY0360016__X18__Y09.jpg,0.865283,24.666929,ok
ESY0360016__X18__Y3F.jpg,0.643565,21.228395,ok
ESY0360016__X1B__Y09.jpg,0.677530,22.136179,ok
ESY0360016__X1B__Y42.jpg,0.874767,26.255430,ok
ESY0360016__X1E__Y09.jpg,0.689630,23.099096,ok
ESY0360016__X1E__Y42.jpg,0.744705,23.082008,ok
ESY0360016__X21__Y06.jpg,0.850362,25.297825,ok
ESY0360016__X21__Y42.jpg,0.726485,23.708485,ok
ESY0360016__X24__Y06.jpg,0.827627,27.346418,ok
ESY0360016__X27__Y06.jpg,0.729656,23.504458,ok
ESY0360016__X27__Y42.jpg,0.637040,21.538642,ok
ESY0360016__X27__Y45.jpg,0.807123,22.852491,ok
ESY0360016__X2A__Y06.jpg,0.734362,23.250402,ok
ESY0360016__X2A__Y42.jpg,0.644989,22.015547,ok
ESY0360016__X2D__Y42.jpg,0.646439,21.377580,ok
ESY0360016__X30__Y42.jpg,0.620981,21.531498,ok
ESY0360016__X33__Y42.jpg,0.766142,22.142315,ok
ESY0360016__X36__Y3F.jpg,0.663724,20.819996,ok
ESY0360016__X39__Y0C.jpg,0.691847,21.435066,ok
ESY0360016__X3C__Y0F.jpg,0.676398,21.821555,ok
ESY0360016__X3C__Y39.jpg,0.635997,20.709297,ok
ESY0360016__X3F__Y0F.jpg,0.822011,22.628602,ok
ESY0360016__X3F__Y12.jpg,0.667905,22.128590,ok
ESY0360016__X3F__Y36.jpg,0.671037,21.711940,ok
ESY0360016__X3F__Y39.jpg,0.865454,25.293074,ok
ESY0360016__X42__Y15.jpg,0.682585,22.537259,ok
ESY0360016__X42__Y18.jpg,0.673599,22.546781,ok
ESY0360016__X42__Y30.jpg,0.605439,20.876671,ok
ESY0360016__X42__Y33.jpg,0.720699,21.895209,ok
ESY0360016__X45__Y18.jpg,0.864339,25.751501,ok
ESY0360016__X45__Y1B.jpg,0.733198,25.562530,ok
